id,datetime,location,text,rating,accessibility,facility,activity
2c5142405ba64c6a888aa38fc9a9bef9,2019-02-23 18:04:41,Gunung Tangkuban Parahu,"Baru pertama kali kesini,padahal dah sering ke bandung.so far,lokasinya bersih.ga keliling sampe ke sisi bibir kawah ampe ujung sih,cuma dkt parkiran aja.abis tu turun ke bawah nyobain flying fox ama giant swing di parkiran bus.tp buat yg takut ketinggian,jangan nyoba giant swing deh.aku aja perlu +/- 15menit ngumpulin nyali.padahal peralatan udh safety banget.akhirnya tetep loncat juga sih,meski sambil teriak kenceng banget dan sedikit drama",5,neutral,positive,positive
06826fa422034e36b9b6790c07e03ad1,2019-02-23 18:04:41,Gunung Tangkuban Parahu,"Kemarin hanya sempat lewat saja karena tujuannya mau ke Subang...

Kapan-kapan jadwalin akh buat berwisata kesini...

Perjalanan menuju lokasi Tangkuban perahu sangat indah, dengan akses jalan yang luas, bersih, udara segar dan pemandangan hutan Pinus yang indah banget...

Sempat ambil beberapa jepretan tampilan pintu masuk ke objek wisata Tangkuban Perahu...",5,positive,neutral,neutral
491bb29d67b14c2a8a3d9db7d93803bd,2019-02-23 18:04:41,Gunung Tangkuban Parahu,tempat nya sangat bagus untuk foto foto dan kalo mengantuk tinggal wudhu aja di mesjid karna air nya sangat dingin seperti air es,4,neutral,neutral,positive
9b3c2efa4b114c04b19f470185c87295,2020-02-23 18:04:41,Gunung Tangkuban Parahu,"Semacam bromonya jawa barat. Sudah ramai pengunjung, sebaiknya hindari weekend. Karena menikmati alam lebih nyaman saat suasana sepi.",5,neutral,neutral,neutral
76ae5773326f477d8af549cf827ef54e,2020-02-23 18:04:42,Gunung Tangkuban Parahu,"Tempatnya semakin asik karna sudah banyak tmpt tmpt duduk dan untuk istirahat yang di sediakan, area ini juga sudah diperluas dan diperbarui, saran saya pakai lah sepatu yang ringan karna disni akan banyak jalanannya yg menanjak",5,neutral,positive,neutral
0cd9d3ffac7b4731813cd5bb0c260ed1,2019-02-23 18:04:42,Gunung Tangkuban Parahu,"Ada kendaraan angkut gratis dari parkiran ke atas dan sebaliknya, sebaiknya dimanfaatkan atau kalau mau jalan kaki juga tidak dilarang kok. Jangan lupa piknik ya",4,neutral,positive,neutral
0e3a8f74fd7f43a3b7c6ab1aee7465f5,2022-02-23 18:04:42,Gunung Tangkuban Parahu,"Jangan lupa bawa baju hangat kalau ke sini terutama saat musim hujan, cuaca di atas dingin. Ada beberapa tempat parkir mobil di dalam.",4,neutral,positive,neutral
7b1f0fc4a03b44aebf81e6f4e1484996,2020-02-23 18:04:42,Gunung Tangkuban Parahu,"Keereen tempatnya .. siapkan tenaga untuk menanjak .. sejuk bangett, jangan untuk beli stowberrynya ..hmmm manis dan murah 3 pak 50rb gk mengecewakan",5,neutral,neutral,neutral
95dcefe7a7bd4cf796d0b5e4e74ec6c6,2020-02-23 18:04:42,Gunung Tangkuban Parahu,"Akses jalan nyaman mgkn karena weekday. Tiket masuk mobil 25rb+5rb utk parkir, per orang 20rb.

Cuaca panas matahari tapi tau2 angin dingin, mendings edia jaket.

Petugas sigap dan gesit membantu pengunjung",5,positive,positive,neutral
19ff56fd8b254b7fb1217f4ab6fff955,2022-10-23 18:04:42,Gunung Tangkuban Parahu,Tempat liburan paling bagus dan puas banget bagi yang ingin menghilangkan setres kalian yang selalu di kelilingi gedung2 tinggi di perkotaan datang aja ke gunung tangkuban parahu biar adem dan segar udaranya . Di sana pun orangnya ramah2 dan banyak lagi sopenir2 buat kalian bawa pulang apalagi makananya . Jadi jangan lupa liburan ke gunung tangkuban parahu .,5,neutral,neutral,neutral
57ff417634f24efa915d5ddb60c1a3ec,2020-02-23 18:04:42,Gunung Tangkuban Parahu,"Lokasi wisata alam yg cukup bagus sayangnya masih sangat jarang di sediakan tempat sampah sehingga ckp bnyk sampah tercecer dimana-mana, pedagangnya ramah2 dan tidak memaksa malah di bantu untuk ambil gambar/photo , keren dah pokoknya buat liburan sama teman atau keliuarga karena tidak jauh dari situ banyak tempat wisata lain nya..",5,neutral,negative,neutral
3bc4d4f810f743c090ae6bdc1d03ae89,2022-02-23 18:04:42,Gunung Tangkuban Parahu,"Perjalanan Naik Turun, terbayarkan semua, saat sampai di Puncak TWA Tangkuban Perahu, Kawah Ratu. Maa syaa ALLAH Tabarakallah. Destinasi Wisata Lokal, yang harus terus dan terus dimajukan, dengan cara, datangi dan rawat bersama. Terimakasih.",5,neutral,neutral,positive
c219f8fc80cc4082a6f342b601b47294,2020-02-23 18:04:42,Gunung Tangkuban Parahu,"Salah satu destinasi wisata, lebih baik bawa kendaraan sendiri karena dari pos tiket tidak ada kendaraan ada kendaraan ontang anting mahal tiket masuk perguruan orang 30rb mobil 35rb parkir 5eb",5,neutral,neutral,neutral
814dc1714a91499eb7e96e726a5d65e8,2022-09-23 18:04:43,Gunung Tangkuban Parahu,"sekarang sudah lumayan untuk jalan dan angkutannya, sayang saat tiba disana sedang kabut, walaupun dapat sedikit view pemandangan kawah setelah itu ditutup oleh kabut dan gerimis hujan",5,neutral,neutral,neutral
c2281fd56c6d4239a7b44ec601639546,2023-01-23 18:04:43,Gunung Tangkuban Parahu,Wisata alam yang melegenda,5,neutral,neutral,neutral
4b8f40091f2b4e349358e5b752090d84,2019-02-23 18:04:43,Gunung Tangkuban Parahu,Wisata pilihan cocok untuk keluarga . Alangkah baiknya berkunjung pada Musim kemarau dan pada hari2 Weekday . Harga tiket cuma 5000 rupiah,4,neutral,neutral,neutral
e1dd9551003b4e74820eb9b023ac0c3e,2020-02-23 18:04:43,Gunung Tangkuban Parahu,"Pemandangannya indah, cocok buat foto-foto, lokasi nya sejuk, saran klo ke atas Tdk beli masker juga tidak apa-apa karena bau belerang nya tidak tercium. Alhamdulillah waktu kesana 2 Minggu sebelum erupsi",5,neutral,neutral,positive
80bb4b8311c8415b908c7d38ac0b59a4,2020-02-23 18:04:43,Gunung Tangkuban Parahu,"Tempat parkir sangat terbatas, jadi saat masa liburan hati hati bila kesini. Karna lokasi parkir sangat padat sekali. Diharapkan kesininya hari aktif atau gak ya hari libur biasa.",5,neutral,negative,neutral
0abe28a328314aa0a7ce1bd86babb37e,2019-02-23 18:04:43,Gunung Tangkuban Parahu,"Ke sini agak sorean naik motor, saat mau sampai di sekitar hutan pinus turun hujan gerimis tapi saat di atas tidak hujan. Pemandangannya sangat indah, sempat turun kabut yg lumayan tebal menambah keindahan yg menyejukan mata. Udaranya sangat sejuk ke sini harus pakai jaket, jaket tipis saja sudah cukup. Tempatnya bersih, toilet pun juga bersih, banyak orang jual souvenir, makanan dan minuman untuk menghangatkan badan",4,neutral,positive,positive
7d17715acc37436ea9699d232213ce2b,2021-02-23 18:04:43,Gunung Tangkuban Parahu,"Salah satu objek wisata alam populer di Jawa Barat, terutama di Bandung. Merupakan salah satu ciri khas kota Bandung.

(+) Point plus:
1. Akses menuju lokasi kawah bisa dijangkau menggunakan kendaraan (mobil, motor, dan bis).
2. Insfratruktur (Jalan) dari mulai gerbang masuk Kawasan hingga ke puncak sangatlah baik, aspal yang rapi. Sangat nyaman saat berkendara.
3. Di puncak (Kawah) tersebar banyak warung makan dengan harga yang cukup murah, toilet, dan mesjid.
4. Terdapat information center.
5. Parkir Mobil dan Motor sangat luas, ini yang sangat penting.
6. Tempat penitipan helm tidak dikenakan biaya.
7. Ada jasa naik kuda untuk mengelilingi sekitar kawah, sangat menyenangkan.
8. Banyak spot indah untuk yang suka berfoto.
9. Sudah terpasang pagar pembatas di sekitar kawah, sehingga cukup aman. Namun anak - anak tentu tetap harus didampingi.
10. Di beberapa titik jaringan seluler masih dapat terhubung.",5,positive,positive,positive
da89f9cc5a02444bb51052b7b1518ad5,2019-02-23 18:04:43,Gunung Tangkuban Parahu,Jika akan pergi ke tempat wisata ini diharapkan melihat dulu kondisi cuaca agar pemandangan kawah terlihat jelas saat kondisi alam saat cerah.. tempat yang menyenangkan tak hanya menawarkan keindahan alam tapi juga berbagai macam keanekaragaman seni dan budayanya.. 😌❤ …,4,neutral,neutral,positive
8d2103dae6264efab1ca3688848e4ccd,2020-02-23 18:04:43,Gunung Tangkuban Parahu,"Subhanallah pemandangan yang sangat indah , udaranya dingin sekali , tempatnya bersih , pedagang nya ramah , jalan menuju lokasi mudah di jangkau , pokoknya bagus bagus dan bagus",5,positive,neutral,positive
faa2cd0ded2541edb1bc87dee6596c99,2019-02-23 18:04:43,Gunung Tangkuban Parahu,mantap lah.. walaupun bau belerang dan jalannya nanjak(yaiyalah namanya juga gunung).. lumayan buat nambah foto. jangan lupa beli masker ya..,3,neutral,neutral,positive
32ea4fe149c049c8986c535d22fd7800,2020-02-23 18:04:44,Gunung Tangkuban Parahu,"Sejak naek kita akan disuguhi pemandangan yg indah, jalannya yg berkelok membuat jantung berdebar, jadi agak tidak mungkin klo sampe ngantuk. Sampe di atas pemandangannya tak kalah indah",5,neutral,neutral,positive
9f29dabbc7f640fbbd43adb8981f8f1a,2019-02-23 18:04:44,Gunung Tangkuban Parahu,"Ga perlu trekking buat liat kawah. Wisata keluarga bgt, bayar masuknya lumayan mahal. Kalo bisa berangkat pagi, sebelum kabutnya turun. Kalo mau foto kliatan perahunya, pake mode panorama. Ga boleh turun k kawah, beda sama ijen yg boleh turun k bawah. Tapi klo dibandingkan dg ijen masih bagus kawah ijen, hehe...",4,negative,neutral,negative
d39bc41cb89b47aa9cca8fcdd1401132,2019-02-23 18:04:44,Gunung Tangkuban Parahu,"Asik, segar, tempat wisata yang gak terlalu jauh dari kota bandung, suasana alamnya masih cukup asri, harga tiket masukpun tergolong layak dengan pemandangan yang di sajikan, tiket masuk sekitar 35ribu perorang belum termasuk motor ataupun monol, parkiran yang di sediakan juga tergolong luas, gak akan nyesel deh mgeluarin uang segitu buat menikmati pemandangan yang bagus",5,neutral,positive,positive
823200f3ed074a6ca408105b337ff626,2020-02-23 18:04:45,Gunung Tangkuban Parahu,"Sangat mengagumkan. Akses jalan sangat bagus,kebersihan sangat terjaga berkat managemen dan pengunjung yang sadar akan kebersihan obyek wisata.
Parkir mobil dan motor bisa sampai depan kawah ratu. Bus harus parkir dan melanjutkan pakai angkutan khusus..",4,positive,positive,neutral
8b4143cf514f4d06b91a063e96869c3a,2022-02-23 18:04:45,Gunung Tangkuban Parahu,"Saran aj mnding klo ksni hari biasa aj/weekday, kena klo HR libur padat/rame, harga jg beda",5,neutral,neutral,neutral
9c65abf50bc14209b3512e4a4b92dabe,2019-02-23 18:04:45,Gunung Tangkuban Parahu,Sensasi alamnya luar biasa...tiket masuknya terjangkau...asyiknya pas mau foto2 di bantu mas mas yg berjualan gelang dicarikan view yg bagus..ramah dan santun 👍👍alhamdulillah...insyaallah kelak akan kembali lagi …,5,positive,neutral,positive
57859f43741145bb9a70d39ad7bec6fd,2021-02-23 18:04:45,Gunung Tangkuban Parahu,"Alam nya bagus tapi orang2 nya ga jujur dalam bekerja dan berdagang, berapakali kena tipu sama harga buah atau pernak pernik yg di jual. Dan juga banyak aspal yg bolong. Untuk tempat se curam itu kalo aspal bolong pasti ga aman untuk motor but who cares right? Just take the money all you can and leave nothing behind. Kalo aja orang2 nya bukan ""mereka"" yang ngurus semua kebijakan di area gunung tangkuban perahu. Indonesia pasti udh terkenal karna tourist attraction nya....!",3,negative,neutral,neutral
add1cb7307064d53ad704707b5ad9606,2020-02-23 18:04:45,Gunung Tangkuban Parahu,"Taman wisata alam yg ada di Jawa barat, diatas ketinggian perbukitan sehingga khas suasana hawa dingin. Parkir luas, toilet bersih, aneka jualan aksesoris dan oleh2 khas Jabar ada, warung2 makanan dan minuman juga ada.",4,neutral,positive,neutral
e63e35b769dd46d1a25d5cf551de45a3,2022-02-23 18:04:45,Gunung Tangkuban Parahu,"Syaaahhdu, naik kuda jg 50 sya tawar 30 wh jlnnya jg d perpendek hahaaa",5,neutral,negative,neutral
5560239dfa8941289c50d9f3e84585f6,2019-02-23 18:04:45,Gunung Tangkuban Parahu,Tempat destinasi warga jawabarat dimana pemandangannya memang sangat indah sekali infrastuktur juga sudaj terjaga dan terawat nyaman sekali jika pengen berlibir di sana,5,neutral,positive,positive
69962ed863df44a884de06a45e0556d4,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Lokasinya sangat memuaskan ketika saya bersama keluarga,lokasi parkirnya enak luas harga teket masuknya atandar dan terjangkau ,lingkungan bersih cocok untuk liburan bersama keluarga",5,positive,positive,neutral
c752c74b4e104a3d986272baf30bb79b,2020-02-23 18:04:46,Gunung Tangkuban Parahu,"Saya kesini pada saat weekday pertengahan bulan Januari 2019 kmrn. Utk tiket dll saya rasa standard tempat wisata yg masih terjangkau sih. Tiket utk ber7 dan 1 mobil 170rb sudah include parkir. Utk kesan saya cukup baik, hanya jika memungkinkan utk jalur pejalan kaki di samping kawah bisa lbh merata perbaikannya, terutama sblh kanan kawah. Kesian pengunjung yg udah tua 😁😁",4,positive,neutral,neutral
3a7e7c48385f4b2cbb5bcdac17d5596a,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Wisata Alam di jawa barat
Saya sudah berkali  Kali  kesini tapi tidak bosan bosan selalu ingin kembali
Usahakan berkunjung dibawah jam 11.00 Pagi  intuk menghindari kabut yang menghalangi pemandangan kita",5,neutral,neutral,neutral
7e42ea3e7d52409db04132ef816523e3,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Jalanan menuju kepuncak benar2 asri, hawanya sejuk bgt. Begitu smp atas bagus pemandangannya.",5,neutral,neutral,positive
384693f777a349968345ee3ef7d08ede,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Tempat bagus, banyak spot foto buat yg hobi foto, kalau kesana sebaiknya bawa masker karena bau dari kawah lumayan menyengat",5,neutral,neutral,positive
199258b0ca3943b7994ccd9dcc7b0b07,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"Banyak kabut, tapi sejuk. Sebaiknya jangan berkendara dulu, untuk tiket masuk dihari kerja 25rb per orang, parkir motor 12rb..",5,neutral,neutral,neutral
f65ec1c06a61451a86782a65afc23602,2019-02-23 18:04:46,Gunung Tangkuban Parahu,"A must visit place with breathtaking view. Salah satu tujuan wisata alam yang harus dikunjungi. Biaya masuk per orang Rp 20rb dan mobil Rp 10rb.
Kalau datang di bawah jam 10, angin masih kencang & udara masih super dingin. Setelah jam 10, angin berkurang & lumayan panas.
Tapi pemandangannya luar biasa bagus.
Recommended 👍",5,neutral,neutral,positive
01ba798b9e9a4f688c331bd0974d8b80,2019-02-23 18:04:47,Gunung Tangkuban Parahu,Suasana dingin tak menghalangi melihat keajaiban kisah Sangkuriang dan Nyai Sumbi😄 spoot foto yang keren juga melihat kawah tangkuban perahu ... rekom wisata bersama keluarga …,5,neutral,neutral,positive
0ebc0dabd09b426689e227e81ad8e011,2022-02-23 18:04:47,Gunung Tangkuban Parahu,"Salah satu tempat yg asyik untuk menikmati alam. Udara segar, meskipun bau belerang (ya namanya juga di kawah 😄). Kerasa nyess banget waktu kabut turun.

Kalo mau kesini baiknya bawa perbekalan makanan. Banyak spot buat botram. Tapi kalo mau makan ots juga silakan. Banyak warung2 yg jual makanan. Dan entah mengapa, makan jagung sama popmie disana ko enak bgt, beda sama kalo bikin sendiri wkwk",4,neutral,neutral,positive
eb51a7f42c124f2e8f32404ddefc9fae,2019-02-23 18:04:47,Gunung Tangkuban Parahu,"Tempat parkir luas,ada masjid. Kalo kesulitan mengambil foto banyak akang yang jualan disana siap membantu",4,neutral,positive,neutral
8cb1748ef2e844a2b1c9b839cef5b8dc,2022-02-23 18:04:47,Gunung Tangkuban Parahu,"Untuk tiket masuknya kena 35 k per orang kalo naik mobil & 5 k untuk parkir.

Fasilitas : ada sewa kuda disana, 30 k per orang. Ada tour guide juga, meraka ramah & profesional.
Tapi ada satu hal yg bikin tempat ini terlihat minus.. Yaitu ada beberapa pedangang asongan yg ngediriin tenda yg ngerusak view banget 😂.. mereka juga mematok harga jualan yg tinggi . Saranku kalo kesana jangan lupa bawa bekal jajanan & minuman biar lebih hemat.",4,neutral,positive,neutral
099951936c944ff583d11d8034a1a5bb,2019-02-23 18:04:47,Gunung Tangkuban Parahu,"Harga 2
Tempat 4
Pelayanan 3
Fasilitas 4

Harga tiket 79rb pake motor berdua udah plus parkir.
Ada pengalaman yg kurang berkenan, ada Bapak² penjual kalung dan gelang memberikan kita nasihat² agama dengan sedikit kurang baik dalam menyampaikannya.. petugas banyak tetapi masih ada hal semacam itu.
Tolong ditingkatkan. Harga setinggi (untuk wisatawan domestik) itu harusnya bisa memberikan pengalaman yg menyenangkan.",3,neutral,negative,neutral
b37f85a6ef9b4c3fbae2965601e1fc3e,2021-02-23 18:04:47,Gunung Tangkuban Parahu,"magical.

harga tiket masuk 30rb per orang & 19rb/motor. yg biasa diakses yaitu kawah ratu. spot fotonya juga banyak, rekomen untuk sedikit effort jalan ke atas lagi karena lumayan sepi dan puas foto2nya.

untuk kawah domas denger2 dari warlok sana, harus bayar guide lagi karena lokasinya masih hutan2 gitu",5,neutral,neutral,positive
a73050fabe3646f19faf80a80053616e,2019-02-23 18:04:47,Gunung Tangkuban Parahu,"Menyenangkan, hati hat terhadap penjual sovenir mereka membatu anda selvi, setelah itu mereka menawarkan barang yg seharusnya 30 menjadi 200k",4,neutral,neutral,neutral
b20c3c218f8441dc9e8e4773a4ede279,2020-02-23 18:04:47,Gunung Tangkuban Parahu,Bisa melihat keindahan alam di lokasi yang menjadi legenda Sangkuriang dan Dayang Sumbi. Terdapat 3 kawah yang masih aktif,5,neutral,neutral,neutral
d86852950691421b91d6159ee4e89857,2019-02-23 18:04:47,Gunung Tangkuban Parahu,"Seruuuu bngt, tapi disayangkan karna aku ksna tanpa kndraan pribadi, jadi banyak calo angkot, angkotnya warna kuning jurusan cikole yg klo sekali tarik ke atas satu orng bayar 85rb, gilaaaa kan, tiketny aja cuma 20rb, trus dia nawarin PP, tpi gw tolak hehe, jadi aku pulangnya apa? Tnang dsna ada bus shuttle gitu, klo busnya rame cuma 45rb per orang, tpi klo cuma sdikit paling 50rb, udh smpe lembang lgi, jadi saran aku, jngn tergoda sama calo angkot, okkk",5,neutral,neutral,neutral
2417ef6c7b6b4058baa012e0c9b58bab,2020-02-23 18:04:47,Gunung Tangkuban Parahu,"Ngga ush panjang lebar ini salah satu wisata yg bs dibilang hampir semua org mgkn sdh prnh kesini. Terakhir kesini bbrp bln lalu dan tempatnya udh enak bgt, bagus. Bnyk spot photo. Cuma aja jajanannya mehong2 🤭 …",5,neutral,neutral,positive
e4c2e436018845a5bd82a587ecc230c7,2020-02-23 18:04:48,Gunung Tangkuban Parahu,"Bisa liat matahari terbit kalo pagi, cuma saya saran kan agar memakai masker , soalnya bau belerang nya lumayan kalo pagi",5,neutral,neutral,neutral
968c5db820da4b80ae7338b76fb0bb26,2019-02-23 18:04:48,Gunung Tangkuban Parahu,"View pemandangan mantab, kalau kesini antara pagi sampai siang karena akses jalan menuju kesana sangat macet dan petunjuk jalan kurang. Pakai Google Maps sering bingung kasih petunjuk mungkin bisa tanyakan penduduk sekitar. Disana banyak yg jual merchandise untuk oleh-oleh.",5,negative,neutral,positive
74a02468329d45a48411dfa50556db6b,2019-02-23 18:04:48,Gunung Tangkuban Parahu,"Yg pakai kendaraan pribadi untuk sampai ke atas kawahnya harus hati2 karna jalan yg menanjak agak curam berkelok kelok, di atas lahan parkir cukup memadai, toilet bersih, banyak penjual makanan juga. Disarankan pakai masker karna bau belerang yg cukup menyengat.",4,neutral,positive,neutral
a43afc040bdc4d67960434f7abb8ee97,2022-02-23 18:04:48,Gunung Tangkuban Parahu,"Pengelolaan semakin baik , lokasi bersih , hmmm agak risih sama penjual2 di lokasi.. Sedikit mengganggu privasi , tetapi sopan dan juga membantu",5,neutral,positive,neutral
30d8a4980d37424cae4f3d5b225f8f34,2020-02-23 18:04:48,Gunung Tangkuban Parahu,"Gunung Tangkuban Perahu adalah obyek wisata alam yang sangat populer dan bahkan identik dengan obyek wisata yang harus dikunjungi ketika anda berkunjung ke Kota Bandung. Cukup 1 jam dari ke arah utara anda bisa mencapai obyek wisata ini, namun yang perlu diperhatikan adalah kemacetan biasanya terjadi ketika weekend. Untuk harga cukup terjangkau namun yang disayangkan adalah harga untul turis mancanegara yang cukup mahal tidak sesuai dengan fasilitas yang diberikan kepada turis mancanegara.",4,negative,neutral,neutral
90dab514df00431ab5f6ccf68a1d70ce,2020-02-23 18:04:48,Gunung Tangkuban Parahu,Really love this place! Indah banget apalagi kalau datengnya pagi pas gerbang buka hehe... Viewnya amazing :),5,neutral,neutral,positive
a66cbbc1b4744eddba9cbb2543aa8ac5,2019-02-23 18:04:48,Gunung Tangkuban Parahu,"suasana nya sejuk,ada tips buat yang mau Dateng ke tempat ini siap-siap pake jaket tebal soal nya dingin banget hehe cocok buat rekreasi keluarga selfi2 manja dan banyak yang jualan souvernir Tangkuban perahu lumayan murah murah cocok buat buah tangan keluarga besar,
semoga info nya bermanfaat guys happy holiday and quality time 👪🙌💞",5,neutral,neutral,neutral
7a4f60fa2dfd412384a47d609d14c564,2020-02-23 18:04:48,Gunung Tangkuban Parahu,Tempat Wisata Alam yg indah buat dikunjungi bersama keluarga dan lahan parkir yang cukup luas,4,neutral,positive,positive
5646e221949c4f7cab69b11800019e70,2019-02-23 18:04:48,Gunung Tangkuban Parahu,"Rame akan wisata dalam dan luar negeri
Tempatnya nya luas , banyak penjual makanan
Masjid yang besar
Enak banget lah",5,neutral,positive,neutral
11a2b81171d148f5b7828a65068acb22,2020-02-23 18:04:48,Gunung Tangkuban Parahu,"Aman dan nyaman,
Hanya saja saya kurang mengerti,
Karcis masuk kendaraan roda empat, karcis masuk pengunjung nusantara,
Penataan parkir, semuanya jelas,
Tapi ko kadang petugas diatas masih meminta uang parkir, apakah mereka pekerja disitu? Dan harus berapa kali kami bayar parkir?",2,neutral,positive,neutral
054a446673ba44df93cb22f885db1cd2,2021-02-23 18:04:49,Gunung Tangkuban Parahu,"Dulu kesini th 2010 dan baru kesini lg 2020,banyak perubahan,sekarang lbh tertata lbh rapi..👍selamat berakhir pekan tetap jaga jarak dan jgn lp pakai masker.. …",5,neutral,positive,neutral
9fd2cb1efe754051bff7be3f501dc898,2023-01-23 18:04:49,Gunung Tangkuban Parahu,"Sekedar saran kalo kesini bawa jaket, karna dingin kali",5,neutral,neutral,neutral
0c833532467e47179488ebf58beaa9eb,2021-02-23 18:04:49,Gunung Tangkuban Parahu,Tempatnya cocok buat berekreasi bersama keluarga...htmnya murah...udaranya sejuk banget...pemandangan bagus banget...,5,positive,neutral,positive
37cb3387f6a74e4fab0bc57afdd8ba0c,2020-02-23 18:04:49,Gunung Tangkuban Parahu,"Habis menghadiri undangan nikah di Bandung langsung maen ke Tangkuban perahu, sekaligus ini pertamakali saya n kluarga berkunjung ke Tangkuban perahu,
Dari Bandung ke obyek kurang lebih 2 jam perjalanan.
Untuk obyek sangat bagus... Apalagi obyek gunung aktif.. sangat takjub dengan kuasa Tuhan...
Udara sangat dingin... Dan sering terjadi hujan di puncak gunung... Maka dari itu sedia payung sebelum hujan...
Kalo pas hujan kok g bawa payung banyak abang2 yang nyewain payung... Untuk harga   sy kurang tau...
Soalnya pas di puncak sy kehujanan Alhamdulillah sy sudah sedia payung.. :))",4,neutral,neutral,positive
2db3c15a7c294e3a806732477b5db5c8,2022-02-23 18:04:49,Gunung Tangkuban Parahu,"Cuman liat kawah doang si tp kalo sepi pengunjung enak kok suasananya, banyak yg jual gelang deketin kita buat nawarin jualannya 😣 …",5,neutral,neutral,positive
31675104620243cdb57fe9713ee31838,2019-02-23 18:04:49,Gunung Tangkuban Parahu,Sesekali liat gunung dong..disni indah lohh udaranya juga segar. Meskipun semrawut sama tukang dagang tapi ya mau gimana lagi,5,neutral,negative,positive
6969010bdf184db2a7106036e1c1d94d,2022-02-23 18:04:49,Gunung Tangkuban Parahu,Tiket masuk cukup mahal mengingat ini objek wisata sdh lama..hrsnya dah balik modal pembangunan..tidak ada fasilitas plusny..wc bayar..parkir liar bayar...pedagang cukup banyak dan agresif walau ramah..tp ada baiknya ikut beli krn ga mahal n bs bantu mereka..sosis enak..warung mie jg murah..kurang suka sm tukang jual strawberry..kemasanny nipu krn isiny cuman satu lapis tp dr luar keliatan gede..msh mnding strawbery di kawah putih or situ patenggang..trus buahny kyk di rendem air gula jd manisny brasa gula..,3,negative,negative,neutral
628e34a2a09b4fd797434a1dddab3024,2020-02-23 18:04:49,Gunung Tangkuban Parahu,"wonderful indonesia!! udaranya dingin2 empuk.,, passs buat yg bawa gandengan
bau belerang pasti.. jangan d tawar y, tpi g sampek memerlukan masker item kyak  d ijen
kesini ps weekday br.2 bawa sepeda motor tiket habis 52rb,
makan indomi tilur 2 + teh anget + nasi seporsi habis 55rb 😅,
beli kaos tangkuban perahu 3 100rb.. pas lewat para penjual tu bilang ny 20rb 20rb mbak.. lihat2 dulu g pa2, pas udah milih tanya ""berapa?"" jwab an ny adlh... jeng jeng jeng., 55 rb mbak, kkkkk. orang ny ramah2 jadi sulit nolak..
tempat ny bersih y gaes., so jngan bawa k.biasaan nympah kalian k.sini
happy traveling ,",5,neutral,positive,positive
b0ec1d7f6b614d27a1aa8f38240ddaca,2020-02-23 18:04:49,Gunung Tangkuban Parahu,"Tangkuban Parahu atau Gunung Tangkuban Perahu adalah salah satu gunung yang terletak di Provinsi Jawa Barat, Indonesia. Sekitar 20 km ke arah utara Kota Bandung, dengan rimbun pohon pinus dan hamparan kebun teh di sekitarnya, Gunung Tangkuban Perahu mempunyai ketinggian setinggi 2.084 meter. Wikipedia",5,neutral,neutral,neutral
63a7352fd8044484b9bf376978b0f017,2020-02-23 18:04:49,Gunung Tangkuban Parahu,"Tempat wisata yang wajib dikunjungi karena indah dan juga banyak sekali binatang di gunung ini contohnya kuda dan monyet, disini sejuk dan tak terlalu panas dan ada bau khas dari belerang harus memakai masker saat kesini, disarankan Untuk naik mobil warna wiri yang sudah di siapkan cuman bayar 7ribu per orang tapi harus menunggu penuh tiketnya pulang pergi jd aman ga perlu bayar lagi disini ada tempat oleh oleh nya jg jadi santai dan enak nyaman pokonya",5,neutral,neutral,positive
9e134728b975439fbd004bcd27e1355b,2022-12-23 18:04:50,Gunung Tangkuban Parahu,Rekomendasi banget bagi yg bingung cari tempat buat liburan bareng keluarrga,5,neutral,neutral,neutral
4f33939f400d4b77b4a9250180b31e94,2020-02-23 18:04:50,Gunung Tangkuban Parahu,"Tempat wisata alam yang terkenal di Jawa Barat. Suasana meski ramai tapi tetap nyaman. Pemandangannya sangat indah. Udaranya sejuk dan asri, banyak tanaman. Toiletnya bersih. Tidak perlu khawatir untuk mencari makanan di sini. Cocok untuk berekreasi bersama keluarga maupun solo backpacker.",5,neutral,positive,positive
a3c96df583bf43949cca941c226a9254,2019-02-23 18:04:50,Gunung Tangkuban Parahu,"LokasiNya sngat menyenangkan,cocok buat keluarga untuk rekreasi bersama dgn meniknati pemandangan yg indah",5,neutral,neutral,positive
99e1f1afb43744cf9c12417ab0e23d7a,2021-02-23 18:04:50,Gunung Tangkuban Parahu,Pemandangannya maasyaallaah bagus. Sudah cukup rapi.  Banyak pedagang suvenir dan makanan.  HTM@30rb. Tiket masuk mobil+parkir 40rb.,4,neutral,positive,neutral
43e747b570ee4e40b30a96501117275c,2021-02-23 18:04:50,Gunung Tangkuban Parahu,"Gunung Tangkuban Perahu merupakan salah satu wisata yang ada di Jawa Barat tepatnya di utara kota Bandung. Salah satu gunung yang memiliki cerita legendaris yang menjadi daya tarik tersendiri dari gunung ini. Jika kalian berwisata ke daerah Bandung dan sekitarnya, tempat ini menjadi tempat yang wajib untuk di kunjungi.",5,neutral,neutral,neutral
